"s","ID","nome","starttime","endTime"
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019104-(1948-01-01)","019104","TICENGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019112-(1948-01-01)","019112","VAILATE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020007-(1948-01-01)","020007","BOZZOLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020012-(1948-01-01)","020012","CASALROMANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020017-(1948-01-01)","020017","CASTIGLIONE DELLE STIVIERE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020020-(1948-01-01)","020020","COMMESSAGGIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020022-(1948-01-01)","020022","DOSOLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020030-(1948-01-01)","020030","MANTOVA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020050-(1948-01-01)","020050","RIVAROLO MANTOVANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020054-(1948-01-01)","020054","SABBIONETA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020060-(1948-01-01)","020060","SCHIVENOGLIA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020064-(1948-01-01)","020064","SUSTINENTE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020071-(2014-02-04)","020071","BORGO VIRGILIO",2014-02-04,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097003-(1995-01-01)","097003","ANNONE DI BRIANZA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097005-(1995-01-01)","097005","BARZAGO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097013-(1995-01-01)","097013","CALOLZIOCORTE",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097015-(1995-01-01)","097015","CASARGO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097023-(1995-01-01)","097023","COLICO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097033-(1995-01-01)","097033","ELLO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097037-(1995-01-01)","097037","GARBAGNATE MONASTERO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097047-(1995-01-01)","097047","MARGNO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097049-(1995-01-01)","097049","MISSAGLIA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097057-(1995-01-01)","097057","OGGIONO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097067-(1995-01-01)","097067","PERLEDO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097077-(1995-01-01)","097077","SUEGLIO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097090-(1995-01-01)","097090","VIGANÒ",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097092-(2015-01-30)","097092","LA VALLETTA BRIANZA",2015-01-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098009-(1995-01-01)","098009","CASALMAIOCCO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098018-(2004-06-08)","098018","CERVIGNANO D'ADDA",2004-06-08,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098019-(1995-01-01)","098019","CODOGNO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098020-(1995-01-01)","098020","COMAZZO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098029-(1997-07-26)","098029","GUARDAMIGLIO",1997-07-26,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098034-(1995-01-01)","098034","MAIRAGO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098039-(1995-01-01)","098039","MERLINO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098041-(2004-06-08)","098041","MULAZZANO",2004-06-08,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098044-(1995-01-01)","098044","OSSAGO LODIGIANO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098049-(1995-01-01)","098049","SAN ROCCO AL PORTO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098052-(1995-01-01)","098052","SECUGNAGO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108003-(2009-06-30)","108003","ALBIATE",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108005-(2009-06-30)","108005","BARLASSINA",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108013-(2009-06-30)","108013","BURAGO DI MOLGORA",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108023-(2009-06-30)","108023","DESIO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108033-(2009-06-30)","108033","MONZA",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108037-(2009-06-30)","108037","RENATE",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108043-(2009-06-30)","108043","TRIUGGIO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108047-(2009-06-30)","108047","VEDUGGIO CON COLZANO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108052-(2009-12-18)","108052","CAPONAGO",2009-12-18,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098024-(1995-01-01)","098024","CORTE PALASIO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012032-(1948-01-01)","012032","CARDANO AL CAMPO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018069-(1948-01-01)","018069","GARLASCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012143-(2019-02-15)","012143","CADREZZATE CON OSMATE",2019-02-15,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012002-(1948-01-01)","012002","ALBIZZATE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012004-(1968-07-10)","012004","ARCISATE",1968-07-10,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012011-(1958-09-05)","012011","BESANO",1958-09-05,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012012-(1948-01-01)","012012","BESNATE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012016-(1948-01-01)","012016","BODIO LOMNAGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012026-(1948-01-01)","012026","BUSTO ARSIZIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012046-(1948-01-01)","012046","CASTIGLIONE OLONA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012055-(1957-08-13)","012055","COMERIO",1957-08-13,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012056-(1948-01-01)","012056","CREMENAGA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012059-(1955-08-19)","012059","CUGLIATE-FABIASCO",1955-08-19,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012098-(1948-01-01)","012098","MARNATE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012103-(1987-10-29)","012103","MONTEGRINO VALTRAVAGLIA",1987-10-29,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012104-(1948-01-01)","012104","MONVALLE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012106-(1948-01-01)","012106","MORNAGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012114-(1948-01-01)","012114","PORTO VALTRAVAGLIA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012121-(1957-12-26)","012121","SOLBIATE ARNO",1957-12-26,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012124-(1948-01-01)","012124","SUMIRAGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012134-(1948-01-01)","012134","VEDANO OLONA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012137-(1960-09-29)","012137","VENEGONO SUPERIORE",1960-09-29,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012138-(1948-01-01)","012138","VERGIATE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013028-(1980-05-29)","013028","BREGNANO",1980-05-29,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013030-(1948-04-17)","013030","BRIENNO",1948-04-17,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013041-(1948-01-01)","013041","CANTÙ",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013046-(1950-04-05)","013046","CARIMATE",1950-04-05,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013065-(1948-01-01)","013065","CERNOBBIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013071-(1948-01-01)","013071","CLAINO CON OSTENO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013075-(1948-01-01)","013075","COMO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013085-(1948-01-01)","013085","CUSINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013095-(1948-01-01)","013095","ERBA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013106-(1948-01-01)","013106","GARZENO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013119-(1948-04-17)","013119","LAGLIO",1948-04-17,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013153-(1948-01-01)","013153","MONGUZZO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013183-(1948-01-01)","013183","PIANELLO DEL LARIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013187-(1948-01-01)","013187","PONNA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013193-(1948-01-01)","013193","PUSIANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013197-(1948-01-01)","013197","RODERO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013206-(2017-01-01)","013206","SAN FERMO DELLA BATTAGLIA",2017-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013223-(1948-01-01)","013223","TORNO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013233-(1948-01-01)","013233","VAL REZZO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013236-(1948-04-22)","013236","VELESO",1948-04-22,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013246-(1948-04-22)","013246","ZELBIO",1948-04-22,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013252-(2014-02-04)","013252","TREMEZZINA",2014-02-04,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013253-(2017-01-01)","013253","ALTA VALLE INTELVI",2017-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013254-(2018-01-01)","013254","CENTRO VALLE INTELVI",2018-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014003-(1948-01-01)","014003","ANDALO VALTELLINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014013-(1948-01-01)","014013","CASPOGGIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014023-(1948-01-01)","014023","COLORINA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014033-(1948-01-01)","014033","GROSIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014037-(1948-01-01)","014037","LIVIGNO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014043-(1948-01-01)","014043","MESE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014047-(1948-01-01)","014047","PEDESINA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014057-(1948-01-01)","014057","SAMOLACO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014067-(1948-01-01)","014067","TORRE DI SANTA MARIA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014070-(1948-01-01)","014070","TRESIVIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014077-(1948-01-01)","014077","VILLA DI CHIAVENNA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015011-(2015-01-01)","015011","ASSAGO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015041-(2015-01-01)","015041","BUSTO GAROLFO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015051-(2015-01-01)","015051","CARUGATE",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015055-(2015-01-01)","015055","CASARILE",2015-01-01,9999-12-31
