"bacino_idrografico","corso_d_acqua","corpo_idrico","provincia","comune","codice_comune","coord_x","coord_y","codice_stazione","data_campionamento","parametro","valore_testuale","cas","wise","other","unita_di_misura","formula_parametro","unita_di_misura_testuale","segno","valore_numerico","anno"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-03-15","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-03-15","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-03-15","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-03-15","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-06-07","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-06-07","Ammoniaca (non ionizzata)","0,005","7664-41-7",,,"mg/l","NH3","milligrammi per litro",,"0.005","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-06-07","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-06-07","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-06-07","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-06-07","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-06-07","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-09-13","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-09-13","Ammoniaca (non ionizzata)","0,003","7664-41-7",,,"mg/l","NH3","milligrammi per litro",,"0.003","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-09-13","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-09-13","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-09-13","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-09-13","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-09-13","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-11-21","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-11-21","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-11-21","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-11-21","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-11-21","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-11-21","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501012LO","BG","BERGAMO","016024","553,013","5,058,700","N0080010232501012lo1","2018-11-21","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501011LO","BG","BERGAMO","016024","551,185","5,062,870","N0080010232501011lo1","2018-03-15","Ammoniaca (non ionizzata)","0,007","7664-41-7",,,"mg/l","NH3","milligrammi per litro",,"0.007","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501011LO","BG","BERGAMO","016024","551,185","5,062,870","N0080010232501011lo1","2018-06-07","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501011LO","BG","BERGAMO","016024","551,185","5,062,870","N0080010232501011lo1","2018-06-07","Azoto nitroso","0,005","14797-65-0",,,"mg/l","N","milligrammi per litro",,"0.005","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501011LO","BG","BERGAMO","016024","551,185","5,062,870","N0080010232501011lo1","2018-06-07","Portata","0,004",,,"CAM-PRT-0","m³/s",,"metro cubo al secondo",,"0.004","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501011LO","BG","BERGAMO","016024","551,185","5,062,870","N0080010232501011lo1","2018-09-13","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501011LO","BG","BERGAMO","016024","551,185","5,062,870","N0080010232501011lo1","2018-09-13","Azoto nitroso","0,006","14797-65-0",,,"mg/l","N","milligrammi per litro",,"0.006","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501011LO","BG","BERGAMO","016024","551,185","5,062,870","N0080010232501011lo1","2018-09-13","Portata","0,009",,,"CAM-PRT-0","m³/s",,"metro cubo al secondo",,"0.009","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501011LO","BG","BERGAMO","016024","551,185","5,062,870","N0080010232501011lo1","2018-11-21","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"SERIO","Morla (Torrente)","IT03N0080010232501011LO","BG","BERGAMO","016024","551,185","5,062,870","N0080010232501011lo1","2018-11-21","Azoto nitroso","0,006","14797-65-0",,,"mg/l","N","milligrammi per litro",,"0.006","2,018"
"BREMBO","Lesina (Torrente)","IT03N00800100623A2LO","BG","BONATE SOPRA","016030","543,803","5,058,360","N00800100623A2lo1","2018-03-12","Ammoniaca (non ionizzata)","0,006","7664-41-7",,,"mg/l","NH3","milligrammi per litro",,"0.006","2,018"
"BREMBO","Lesina (Torrente)","IT03N00800100623A2LO","BG","BONATE SOPRA","016030","543,803","5,058,360","N00800100623A2lo1","2018-11-26","Ammoniaca (non ionizzata)","0,003","7664-41-7",,,"mg/l","NH3","milligrammi per litro",,"0.003","2,018"
"BREMBO","Enel (Canale) - Masnada (Roggia)","IT03POAD3BRMACA1LO","BG","BONATE SOTTO","016031","544,493","5,057,350","POAD3BRMACA1lo1","2018-06-12","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"BREMBO","Enel (Canale) - Masnada (Roggia)","IT03POAD3BRMACA1LO","BG","BONATE SOTTO","016031","544,493","5,057,350","POAD3BRMACA1lo1","2018-06-12","Azoto nitroso","<0,003","14797-65-0",,,"mg/l","N","milligrammi per litro","<","0.003","2,018"
"BREMBO","Enel (Canale) - Masnada (Roggia)","IT03POAD3BRMACA1LO","BG","BONATE SOTTO","016031","544,493","5,057,350","POAD3BRMACA1lo1","2018-09-25","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"BREMBO","Enel (Canale) - Masnada (Roggia)","IT03POAD3BRMACA1LO","BG","BONATE SOTTO","016031","544,493","5,057,350","POAD3BRMACA1lo1","2018-09-25","Azoto nitroso","0,004","14797-65-0",,,"mg/l","N","milligrammi per litro",,"0.004","2,018"
"BREMBO","Enel (Canale) - Masnada (Roggia)","IT03POAD3BRMACA1LO","BG","BONATE SOTTO","016031","544,493","5,057,350","POAD3BRMACA1lo1","2018-11-26","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"BREMBO","Enel (Canale) - Masnada (Roggia)","IT03POAD3BRMACA1LO","BG","BONATE SOTTO","016031","544,493","5,057,350","POAD3BRMACA1lo1","2018-11-26","Azoto nitroso","<0,003","14797-65-0",,,"mg/l","N","milligrammi per litro","<","0.003","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-03-06","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-03-06","Ammoniaca (non ionizzata)","0,007","7664-41-7",,,"mg/l","NH3","milligrammi per litro",,"0.007","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-03-06","Azoto nitroso","0,009","14797-65-0",,,"mg/l","N","milligrammi per litro",,"0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-03-06","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-03-06","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-03-06","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-03-06","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-06-07","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-06-07","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-06-07","Azoto nitroso","<0,003","14797-65-0",,,"mg/l","N","milligrammi per litro","<","0.003","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-06-07","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-06-07","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-06-07","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-06-07","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-06-07","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-09-25","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-09-25","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-09-25","Azoto nitroso","0,004","14797-65-0",,,"mg/l","N","milligrammi per litro",,"0.004","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-09-25","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-09-25","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-09-25","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-09-25","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-09-25","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-11-15","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-11-15","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-11-15","Azoto nitroso","<0,003","14797-65-0",,,"mg/l","N","milligrammi per litro","<","0.003","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-11-15","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-11-15","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-11-15","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-11-15","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010064LO","BG","BREMBATE DI SOPRA","016038","545,743","5,062,020","N0080010064lo1","2018-11-15","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-01-10","Ammoniaca (non ionizzata)","0,004","7664-41-7",,,"mg/l","NH3","milligrammi per litro",,"0.004","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-03-27","Ammoniaca (non ionizzata)","0,007","7664-41-7",,,"mg/l","NH3","milligrammi per litro",,"0.007","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-04-18","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-04-18","Azoto nitroso","0,006","14797-65-0",,,"mg/l","N","milligrammi per litro",,"0.006","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-05-23","Ammoniaca (non ionizzata)","0,004","7664-41-7",,,"mg/l","NH3","milligrammi per litro",,"0.004","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-06-07","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-06-07","Azoto nitroso","0,007","14797-65-0",,,"mg/l","N","milligrammi per litro",,"0.007","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-08-30","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-09-25","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-09-25","Azoto nitroso","0,009","14797-65-0",,,"mg/l","N","milligrammi per litro",,"0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-10-04","Azoto nitroso","0,009","14797-65-0",,,"mg/l","N","milligrammi per litro",,"0.009","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-11-15","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-11-15","Azoto nitroso","0,006","14797-65-0",,,"mg/l","N","milligrammi per litro",,"0.006","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-12-05","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"BREMBO","Brembo (Fiume)","IT03N0080010065LO","BG","CANONICA D'ADDA","016049","543,083","5,048,610","N0080010065lo1","2018-12-05","Azoto nitroso","0,009","14797-65-0",,,"mg/l","N","milligrammi per litro",,"0.009","2,018"
"SERIO","Romna (Torrente)","IT03N008001023131LO","BG","CASNIGO","016060","567,145","5,072,540","N008001023131lo1","2018-03-28","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"SERIO","Romna (Torrente)","IT03N008001023131LO","BG","CASNIGO","016060","567,145","5,072,540","N008001023131lo1","2018-03-28","Ammoniaca (non ionizzata)","<0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro","<","0.002","2,018"
"SERIO","Romna (Torrente)","IT03N008001023131LO","BG","CASNIGO","016060","567,145","5,072,540","N008001023131lo1","2018-03-28","Azoto nitroso","0,006","14797-65-0",,,"mg/l","N","milligrammi per litro",,"0.006","2,018"
"SERIO","Romna (Torrente)","IT03N008001023131LO","BG","CASNIGO","016060","567,145","5,072,540","N008001023131lo1","2018-03-28","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
