"provincia","comune","codice_comune","codice_pp","data_di_campionamento","parametro","coord_est","coord_nord","standard_di_qualit_valore","valore_testuale","cas","wise","other","unita_di_misura","formula_parametro","unita_di_misura_testuale","segno","valore_numerico","anno"
"CR","RIPALTA CREMASCA","019081","PO019081NUP001","2019-05-28","Rame","554,010","5,020,316",,"<2","7440-50-8",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Arsenico","616,502","4,988,727",,"22","7440-38-2",,,"µg/l",,"microgrammi per litro",,"22","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Cromo totale","616,502","4,988,727",,"<2","7440-47-3",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Cromo VI","616,502","4,988,727",,"<2","18540-29-9",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Nichel","616,502","4,988,727",,"<2","7440-02-0",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Fluoruri","616,502","4,988,727",,"<250","16984-48-8",,,"µg/l",,"microgrammi per litro","<","250","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Ione Ammonio (NH4+)","616,502","4,988,727",,"2189,57","14798-03-9",,,"µg/l",,"microgrammi per litro",,"2189,57","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Solfati","616,502","4,988,727",,"24","14808-79-8",,,"mg/l","SO4","milligrammi per litro",,"24","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Cloruro di Vinile","616,502","4,988,727",,"<0,25","75-01-4",,,"µg/l",,"microgrammi per litro","<","0,25","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Nitrobenzene","616,502","4,988,727",,"<2,5","98-95-3",,,"µg/l",,"microgrammi per litro","<","2,5","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Esaclorobenzene","616,502","4,988,727",,"<0,02","118-74-1",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Triclorobenzeni","616,502","4,988,727",,"<2","12002-48-1",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Azoto organico","616,502","4,988,727",,"<2",,,"CHM-AZO-0","mg/l",,"milligrammi per litro","<","2","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Azoto Totale","616,502","4,988,727",,"2,29","17778-88-0",,,"mg/l","N","milligrammi per litro",,"2,29","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Ferro","616,502","4,988,727",,"291","7439-89-6",,,"µg/l",,"microgrammi per litro",,"291","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Fosforo Totale","616,502","4,988,727",,"0,428","7723-14-0",,,"mg/l","P","milligrammi per litro",,"0,428","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Manganese","616,502","4,988,727",,"32","7439-96-5",,,"µg/l",,"microgrammi per litro",,"32","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Ortofosfato","616,502","4,988,727",,"1,281","14265-44-2",,,"mg/l","PO4","milligrammi per litro",,"1,281","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Alachlor","616,502","4,988,727",,"<0,02","15972-60-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Atrazina","616,502","4,988,727",,"<0,02","1912-24-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Metolachlor","616,502","4,988,727",,"<0,02","51218-45-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Molinate","616,502","4,988,727",,"<0,02","2212-67-1",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Simazina","616,502","4,988,727",,"<0,02","122-34-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Terbutilazina","616,502","4,988,727",,"<0,02","5915-41-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Terbutilazina desetil","616,502","4,988,727",,"<0,02","30125-63-4",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Benzene","616,502","4,988,727",,"<0,2","71-43-2",,,"µg/l",,"microgrammi per litro","<","0,2","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Temperatura (alla fonte)","616,502","4,988,727",,"15,2",,,"CASID10160","°c",,"gradi celsius",,"15,2","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Chlorfenvinphos","616,502","4,988,727",,"<0,02","470-90-6",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Cianazina","616,502","4,988,727",,"<0,02","21725-46-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Clorpirifos","616,502","4,988,727",,"<0,02","2921-88-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Clorpirifos Metile","616,502","4,988,727",,"<0,02","5598-13-0",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Esazinone","616,502","4,988,727",,"<0,02","51235-04-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Flufenacet","616,502","4,988,727",,"<0,02","142459-58-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Metalaxyl","616,502","4,988,727",,"<0,02","57837-19-1",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Oxadiazon","616,502","4,988,727",,"<0,02","19666-30-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Oxadixyl","616,502","4,988,727",,"<0,02","77732-09-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Paration etile","616,502","4,988,727",,"<0,02","56-38-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Paration metile","616,502","4,988,727",,"<0,02","298-00-0",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Pendimetalin","616,502","4,988,727",,"<0,02","40487-42-1",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Pretilachlor","616,502","4,988,727",,"<0,02","51218-49-6",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Propazina","616,502","4,988,727",,"<0,02","139-40-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Secbutilazina","616,502","4,988,727",,"<0,02","7286-69-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","TCEP (tris-2cloroetil-fosfato)","616,502","4,988,727",,"<0,02","115-96-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Terbutrina","616,502","4,988,727",,"<0,02","886-50-0",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Thiobencarb","616,502","4,988,727",,"<0,02","28249-77-6",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Trifluralin","616,502","4,988,727",,"<0,02","1582-09-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVAROLO DEL RE ED UNITI","019083","PO019083NRA001","2019-05-02","Rame","616,502","4,988,727",,"<2","7440-50-8",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Cromo totale","540,419","5,033,590",,"<2","7440-47-3",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Cromo VI","540,419","5,033,590",,"<2","18540-29-9",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Nichel","540,419","5,033,590",,"<2","7440-02-0",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Fluoruri","540,419","5,033,590",,"<250","16984-48-8",,,"µg/l",,"microgrammi per litro","<","250","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Ione Ammonio (NH4+)","540,419","5,033,590",,"<20","14798-03-9",,,"µg/l",,"microgrammi per litro","<","20","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Solfati","540,419","5,033,590",,"25","14808-79-8",,,"mg/l","SO4","milligrammi per litro",,"25","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Cloruro di Vinile","540,419","5,033,590",,"<0,25","75-01-4",,,"µg/l",,"microgrammi per litro","<","0,25","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Nitrobenzene","540,419","5,033,590",,"<2,5","98-95-3",,,"µg/l",,"microgrammi per litro","<","2,5","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Esaclorobenzene","540,419","5,033,590",,"<0,02","118-74-1",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Triclorobenzeni","540,419","5,033,590",,"<2","12002-48-1",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Azoto organico","540,419","5,033,590",,"<2",,,"CHM-AZO-0","mg/l",,"milligrammi per litro","<","2","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Azoto Totale","540,419","5,033,590",,"5,25","17778-88-0",,,"mg/l","N","milligrammi per litro",,"5,25","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Bicarbonati","540,419","5,033,590",,"137,268","71-52-3",,,"mg/l","HCO3","milligrammi per litro",,"137,268","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Durezza (totale)","540,419","5,033,590",,"232",,,"CASID20001","mg/l","CaCO3","milligrammi per litro",,"232","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Alachlor","540,419","5,033,590",,"<0,02","15972-60-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Atrazina","540,419","5,033,590",,"<0,02","1912-24-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Metolachlor","540,419","5,033,590",,"<0,02","51218-45-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Molinate","540,419","5,033,590",,"<0,02","2212-67-1",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Nitrati","540,419","5,033,590",,"22,143","14797-55-8",,,"mg/l",,"milligrammi per litro",,"22,143","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Simazina","540,419","5,033,590",,"<0,02","122-34-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Terbutilazina","540,419","5,033,590",,"<0,02","5915-41-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Terbutilazina desetil","540,419","5,033,590",,"<0,02","30125-63-4",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Benzene","540,419","5,033,590",,"<0,2","71-43-2",,,"µg/l",,"microgrammi per litro","<","0,2","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Chlorfenvinphos","540,419","5,033,590",,"<0,02","470-90-6",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Cianazina","540,419","5,033,590",,"<0,02","21725-46-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Clorpirifos","540,419","5,033,590",,"<0,02","2921-88-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Clorpirifos Metile","540,419","5,033,590",,"<0,02","5598-13-0",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Esazinone","540,419","5,033,590",,"<0,02","51235-04-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Flufenacet","540,419","5,033,590",,"<0,02","142459-58-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Metalaxyl","540,419","5,033,590",,"<0,02","57837-19-1",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Oxadiazon","540,419","5,033,590",,"<0,02","19666-30-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Oxadixyl","540,419","5,033,590",,"<0,02","77732-09-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Paration etile","540,419","5,033,590",,"<0,02","56-38-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Paration metile","540,419","5,033,590",,"<0,02","298-00-0",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Pendimetalin","540,419","5,033,590",,"<0,02","40487-42-1",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Pretilachlor","540,419","5,033,590",,"<0,02","51218-49-6",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Propazina","540,419","5,033,590",,"<0,02","139-40-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Secbutilazina","540,419","5,033,590",,"<0,02","7286-69-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","TCEP (tris-2cloroetil-fosfato)","540,419","5,033,590",,"<0,02","115-96-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Terbutrina","540,419","5,033,590",,"<0,02","886-50-0",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Thiobencarb","540,419","5,033,590",,"<0,02","28249-77-6",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Trifluralin","540,419","5,033,590",,"<0,02","1582-09-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-05-29","Rame","540,419","5,033,590",,"<2","7440-50-8",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Cromo totale","540,419","5,033,590",,"<2","7440-47-3",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Cromo VI","540,419","5,033,590",,"<2","18540-29-9",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Nichel","540,419","5,033,590",,"<2","7440-02-0",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Boro","540,419","5,033,590",,"28","7440-42-8",,,"µg/l",,"microgrammi per litro",,"28","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Fluoruri","540,419","5,033,590",,"<250","16984-48-8",,,"µg/l",,"microgrammi per litro","<","250","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Ione Ammonio (NH4+)","540,419","5,033,590",,"154,286","14798-03-9",,,"µg/l",,"microgrammi per litro",,"154,286","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Solfati","540,419","5,033,590",,"27","14808-79-8",,,"mg/l","SO4","milligrammi per litro",,"27","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Cloruro di Vinile","540,419","5,033,590",,"<0,25","75-01-4",,,"µg/l",,"microgrammi per litro","<","0,25","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Nitrobenzene","540,419","5,033,590",,"<2,5","98-95-3",,,"µg/l",,"microgrammi per litro","<","2,5","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Esaclorobenzene","540,419","5,033,590",,"<0,02","118-74-1",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Triclorobenzeni","540,419","5,033,590",,"<2","12002-48-1",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Azoto organico","540,419","5,033,590",,"<2",,,"CHM-AZO-0","mg/l",,"milligrammi per litro","<","2","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Azoto Totale","540,419","5,033,590",,"2,66","17778-88-0",,,"mg/l","N","milligrammi per litro",,"2,66","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Bicarbonati","540,419","5,033,590",,"134,22","71-52-3",,,"mg/l","HCO3","milligrammi per litro",,"134,22","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Durezza (totale)","540,419","5,033,590",,"217",,,"CASID20001","mg/l","CaCO3","milligrammi per litro",,"217","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Fosforo Totale","540,419","5,033,590",,"0,02","7723-14-0",,,"mg/l","P","milligrammi per litro",,"0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Magnesio","540,419","5,033,590",,"12","7439-95-4",,,"mg/l",,"milligrammi per litro",,"12","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Potassio","540,419","5,033,590",,"2","7440-09-7",,,"mg/l",,"milligrammi per litro",,"2","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Alachlor","540,419","5,033,590",,"<0,02","15972-60-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Atrazina","540,419","5,033,590",,"<0,02","1912-24-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Metolachlor","540,419","5,033,590",,"<0,02","51218-45-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Molinate","540,419","5,033,590",,"<0,02","2212-67-1",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Simazina","540,419","5,033,590",,"<0,02","122-34-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Terbutilazina","540,419","5,033,590",,"<0,02","5915-41-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"CR","RIVOLTA D'ADDA","019084","PO019084NRA002","2019-09-24","Terbutilazina desetil","540,419","5,033,590",,"<0,02","30125-63-4",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
